4311944;26122682;112632836;
4311944;112632836;2486315153;
4311944;2486315153;2486315155;
4311944;2486315155;2486710653;
4311944;2486710653;26122848;
4311945;112627997;2486710639;
4311945;2486710639;26122676;
4311945;26122676;26122675;
4311945;26122675;112631533;
4311945;112631533;26122674;
4311945;26122674;26122673;
4311946;1561621080;2486710636;
4311946;2486710636;2486710635;
4311946;2486710635;2486710634;
4311949;26122708;3139458006;
4311949;3139458006;2486710654;
4311949;2486710654;2486315110;
4311949;2486315110;26122709;
4311949;26122709;1187411596;
4311949;1187411596;26122693;
4311951;26122707;112634552;
4311951;112634552;26122706;
4311951;26122706;2486315138;
4311951;2486315138;112634554;
4311951;112634554;2486315136;
4311951;2486315136;26122705;
4311951;26122705;112633972;
4311951;112633972;26122704;
4311951;26122704;112633698;
4311951;112633698;26122703;
4311951;26122703;2486315133;
4311951;2486315133;112633704;
4311951;112633704;2486315131;
4311951;2486315131;26122702;
4311951;26122702;2486315128;
4311951;2486315128;2486315125;
4311951;2486315125;2486710646;
4311951;2486710646;2486710645;
4311951;2486710645;2486710644;
4311951;2486710644;2486710643;
4311951;2486710643;26122700;
8367054;25632227;25632231;
8367055;1386063691;2415701442;
8367055;2415701442;2415701440;
8367055;2415701440;2415701439;
8367055;2415701439;1209593469;
8367055;1209593469;2415701443;
8367055;2415701443;1209593455;
8367055;1209593455;2415701444;
8367055;2415701444;25632370;
8367055;25632370;2414401915;
8367055;2414401915;25632230;
8367055;25632230;2914925366;
8367055;2914925366;25632226;
8367055;25632226;25632227;
8367058;25632225;2848372007;
8367058;2848372007;25632226;
8367058;25632226;25632228;
8367068;25632293;4685392602;
8367068;4685392602;1110698289;
8367068;1110698289;4685392604;
8367068;4685392604;4685392601;
8367068;4685392601;4685392603;
8367068;4685392603;1110698281;
8367068;1110698281;1110698269;
8367068;1110698269;25620653;
8367069;137982795;25632284;
8367069;25632284;2749809980;
8367069;2749809980;25632285;
8367070;25632292;2884840234;
8367070;2884840234;2692624395;
8367070;2692624395;974882842;
8367070;974882842;974882854;
8367070;974882854;25632278;
8367072;25632284;25632283;
8367073;25632227;1684865551;
8367073;1684865551;25632361;
8367074;25632372;1788786350;
8367074;1788786350;1417603317;
8367092;25632373;4685392611;
8367092;4685392611;1788787081;
8367092;1788787081;3148938210;
8367092;3148938210;353286182;
8367092;353286182;2397188711;
8367092;2397188711;1788787223;
8367092;1788787223;129549145;
8367092;129549145;129953505;
8367092;129953505;129953504;
8367093;25632374;475396372;
8367093;475396372;129549662;
8367098;25620570;2914696272;
8367098;2914696272;3130312342;
8367098;3130312342;25632376;
8367104;2912188495;2912188486;
8367104;2912188486;2912188492;
8367104;2912188492;2912188490;
8367104;2912188490;2912188496;
8367104;2912188496;2937870610;
8367104;2937870610;129533454;
8367104;129533454;25632417;
8367104;25632417;3392939485;
8367104;3392939485;2937870609;
8367104;2937870609;3690635855;
8367104;3690635855;25632401;
8367104;25632401;1209790922;
8367104;1209790922;25632402;
8367104;25632402;3392939470;
8367104;3392939470;3694518900;
8367104;3694518900;2366154047;
8367104;2366154047;25632403;
8367104;25632403;2366154016;
8367104;2366154016;2366098060;
8367104;2366098060;25632404;
8367104;25632404;3392939463;
8367104;3392939463;3392939462;
8367104;3392939462;1278184346;
8367118;25632463;4488733074;
8367118;4488733074;4077112088;
8367118;4077112088;25632449;
8367133;4751728935;25632467;
8367133;25632467;3563723607;
8367133;3563723607;4753752250;
8367133;4753752250;4753752246;
8367133;4753752246;513936352;
8367133;513936352;4753752243;
8367133;4753752243;4753752227;
8367133;4753752227;4753748915;
8367133;4753748915;1143316537;
8367133;1143316537;1165604083;
8367133;1165604083;4751728922;
8367133;4751728922;4751728923;
8367133;4751728923;25632466;
8367153;25632450;4488733070;
8367153;4488733070;25632451;
8367153;25632451;25632452;
8367153;25632452;25632453;
8367153;25632453;25632454;
8367154;25632449;4488733072;
8367154;4488733072;25632448;
8367154;25632448;4488733071;
8367154;4488733071;25632447;
8367155;353287405;452518383;
8367155;452518383;126617351;
8367164;25632522;1143318771;
8367164;1143318771;25632521;
12319876;1243857985;4442997334;
12319876;4442997334;2215508913;
12319876;2215508913;4442997335;
12319876;4442997335;4442997336;
12319876;4442997336;112594210;
12389533;1110673549;1110673690;
12389533;1110673690;1110673670;
12391255;1216466360;112677105;
12391255;112677105;112677104;
13262695;122432550;1092997347;
13262695;1092997347;2284963407;
13262695;2284963407;2284963415;
13262695;2284963415;1788788569;
13262695;1788788569;122432556;
13262770;122432556;343646772;
13262869;122434048;122432561;
13263613;122452407;4737209751;
13263613;4737209751;4737209750;
13263613;4737209750;4737209749;
13263613;4737209749;3092747263;
13263613;3092747263;122452409;
13263613;122452409;299612405;
13263613;299612405;122452412;
13265074;122452412;122452414;
13265074;122452414;4708552369;
13265074;4708552369;122452417;
13265074;122452417;126634476;
13268415;1352647036;4751729010;
13268415;4751729010;4473312694;
13268415;4473312694;4751729004;
13714507;126597343;1216466391;
13714843;296058885;1561621039;
13714843;1561621039;2489677590;
13714843;2489677590;1628753289;
13714843;1628753289;1561603613;
13714843;1561603613;4479796421;
13714843;4479796421;126604779;
13714843;126604779;1561603567;
13714843;1561603567;1471128087;
13714843;1471128087;126604780;
13714843;126604780;126604781;
13714843;126604781;1990333409;
13714843;1990333409;126604783;
13714843;126604783;126606845;
13714843;126606845;126604784;
13714843;126604784;4573825393;
13714843;4573825393;425743085;
13714843;425743085;343646763;
13714843;343646763;1202110494;
13714843;1202110494;126608577;
13715172;126604789;1487171490;
13715172;1487171490;4468690311;
13715388;126617351;126617352;
13715562;126617428;3897692254;
13715562;3897692254;126617430;
13716129;2363578534;3897692240;
13716129;3897692240;3897692238;
13716129;3897692238;126617433;
13716160;126617351;4492375940;
13716160;4492375940;2363578530;
13716624;122452412;404754617;
13797528;287458354;287458362;
13797528;287458362;287458356;
13797528;287458356;420865858;
13797528;420865858;2583930788;
13797599;128560448;4573825411;
13797599;4573825411;349907807;
13797599;349907807;4573825412;
13797599;4573825412;4573825413;
13797599;4573825413;4573825414;
13797599;4573825414;128560449;
13797599;128560449;122452427;
13797599;122452427;126617428;
13797599;126617428;4685392624;
13797599;4685392624;4685392623;
13797599;4685392623;137993249;
13797599;137993249;1216789894;
13797599;1216789894;1216789883;
13797599;1216789883;473879871;
13797599;473879871;3897692212;
13797599;3897692212;4749945342;
13797599;4749945342;128560274;
13797704;128566335;2486710610;
13797704;2486710610;128560437;
13797785;26015915;26015917;
13797785;26015917;4724823852;
13797785;4724823852;26015919;
13797785;26015919;2490198515;
13797785;2490198515;26015921;
13797785;26015921;4724823853;
13797785;4724823853;26015923;
13797785;26015923;2490198503;
13797785;2490198503;128569678;
13797813;128569766;2490198498;
13797813;2490198498;26015924;
13797813;26015924;4724823854;
13797813;4724823854;26015922;
13797813;26015922;2490198511;
13797813;2490198511;3092764720;
13797813;3092764720;26015920;
13797813;26015920;26015918;
13797813;26015918;26015916;
13797865;128571479;128571478;
13797865;128571478;4731117095;
13797865;4731117095;128571477;
13797865;128571477;128571476;
13797865;128571476;4731117094;
13797865;4731117094;2490198521;
13797865;2490198521;128617101;
13797903;128616477;4731117091;
13797903;4731117091;2490198518;
13797903;2490198518;128573633;
13797903;128573633;128573635;
13797903;128573635;4526609656;
13797903;4526609656;128573640;
13797903;128573640;4526609655;
13797951;411831032;128575849;
13797951;128575849;128575853;
13797951;128575853;2490198504;
13797951;2490198504;4731117097;
13797951;4731117097;128616478;
13797988;128617100;4731117096;
13797988;4731117096;128577510;
13797988;128577510;128577516;
13797988;128577516;128577517;
13797988;128577517;2490198500;
13797988;2490198500;128577519;
13798046;128580161;2490198492;
13798046;2490198492;128580163;
13798046;128580163;128580166;
13798046;128580166;128579822;
13798046;128579822;3092764690;
13798046;3092764690;128579825;
13798089;128581932;2490198488;
13798089;2490198488;128581937;
13798105;2490198483;2490198482;
13798158;3092764704;128587399;
13798158;128587399;128587401;
13798158;128587401;128587402;
13798158;128587402;128587405;
13798158;128587405;128587408;
13798158;128587408;128587410;
13798158;128587410;128587416;
13798192;128587416;128588840;
13798192;128588840;128588844;
13798192;128588844;128588845;
13798192;128588845;128588848;
13798192;128588848;128588850;
13798192;128588850;128588853;
13798192;128588853;128588856;
13798192;128588856;128588858;
13798242;3092764696;128578693;
13798242;128578693;128578696;
13798242;128578696;128578699;
13798242;128578699;128578701;
13798242;128578701;128578702;
13798272;128607704;128594096;
13798272;128594096;128594097;
13798272;128594097;128594098;
13798272;128594098;128594099;
13798272;128594099;128594102;
13798272;128594102;128594103;
13798272;128594103;128594106;
13798272;128594106;128594107;
13798272;128594107;128594109;
13798272;128594109;128594110;
13798272;128594110;128594112;
13798272;128594112;2490198489;
13798272;2490198489;3092764702;
13798272;3092764702;128579825;
13798291;128588858;2354389954;
13798291;2354389954;2354389956;
13798291;2354389956;2354389958;
13798291;2354389958;2354389944;
13798291;2354389944;2354389953;
13798291;2354389953;2354389946;
13798291;2354389946;2354389945;
13798291;2354389945;2354389955;
13798291;2354389955;2354389948;
13798291;2354389948;2354389949;
13798291;2354389949;2354389950;
13798291;2354389950;128580161;
13798541;128583031;2490198483;
13798545;128583033;4452315949;
13798545;4452315949;128578706;
13798575;128591054;128591056;
13798575;128591056;128591059;
13798575;128591059;128591062;
13798575;128591062;128591064;
13798575;128591064;128591066;
13798575;128591066;128591068;
13798575;128591068;128591070;
13798575;128591070;128591072;
13798575;128591072;128591075;
13798688;128560426;128616477;
13798688;128616477;2490198516;
13798688;2490198516;2490198512;
13798688;2490198512;2490198507;
13798688;2490198507;128616478;
13798688;128616478;128560429;
13798697;128560429;4731117092;
13798697;4731117092;2486710615;
13798716;128560429;128617100;
13798716;128617100;2490198508;
13798716;2490198508;2490198514;
13798716;2490198514;2490198519;
13798716;2490198519;128617101;
13798716;128617101;128560426;
13798768;128616478;128617100;
13798803;128617101;128616477;
13798889;128571476;128623929;
13798889;128623929;128623931;
13798889;128623931;128623933;
13798889;128623933;128623934;
13798889;128623934;128623935;
13798889;128623935;128577510;
13798931;128575853;128625787;
13798931;128625787;128625788;
13798931;128625788;128625791;
13798931;128625791;128625793;
13798931;128625793;128573633;
13800389;1110673556;4737140187;
13800389;4737140187;4751405790;
13800389;4751405790;2100595288;
13800389;2100595288;128673221;
13800986;128674452;3391599153;
13800986;3391599153;128674453;
13836129;452682265;2904508475;
13836129;2904508475;2904508476;
13836129;2904508476;2904508477;
13836129;2904508477;3130312330;
13836129;3130312330;25632376;
13836474;501252472;501252465;
13836474;501252465;501252453;
13836474;501252453;501252447;
13836474;501252447;1209790928;
13848351;124384925;1418798463;
13848351;1418798463;1788786301;
13848688;111461666;111461672;
13848688;111461672;3092543641;
13848688;3092543641;1353874575;
13848688;1353874575;124384921;
13848688;124384921;124384923;
13848825;1416622201;129795158;
13848836;129795158;2454212915;
13848836;2454212915;129795307;
13848836;129795307;137819989;
13849075;129800102;4468690341;
13849075;4468690341;129800097;
13849088;129795309;4554424756;
13849088;4554424756;129800097;
13849088;129800097;1416622188;
13849088;1416622188;4751057923;
13849088;4751057923;128673223;
13854847;129953503;138214591;
13854847;138214591;2460613844;
13854847;2460613844;90378716;
13854848;112675715;2460613849;
13854848;2460613849;1110673414;
14326174;137817763;137819394;
14326174;137819394;137819397;
14326205;137819989;1438444064;
14326205;1438444064;4737134507;
14326205;4737134507;314555992;
14326205;314555992;129795309;
14326205;129795309;2454212908;
14326205;2454212908;2454212912;
14326205;2454212912;129800102;
14326205;129800102;4751055176;
14326256;137817763;137818313;
14326256;137818313;1438444062;
14326256;1438444062;137818312;
14326256;137818312;1438444063;
14326256;1438444063;1416622190;
14326258;129795568;137817763;
14326572;25632376;2904549010;
14326572;2904549010;2896384685;
14326572;2896384685;958308578;
14326572;958308578;2904532298;
14326572;2904532298;1676280585;
14326572;1676280585;2896384667;
14326572;2896384667;2893310955;
14329027;137994933;137994581;
14329062;137994655;137994933;
14329062;137994933;4685354796;
14329062;4685354796;137994720;
14329086;25632463;4241285268;
14329086;4241285268;138197779;
14329086;138197779;513921171;
14329086;513921171;513920936;
14329086;513920936;126617354;
14329124;128560275;1422610110;
14329124;1422610110;4488733062;
14329124;4488733062;4685392618;
14329124;4685392618;129549521;
14332819;138194386;2165544743;
14332819;2165544743;4753741829;
14332849;138195760;4751728997;
14332849;4751728997;3570147020;
14332849;3570147020;253283047;
14332849;253283047;138195667;
14332862;138196594;4473358625;
14332862;4473358625;4751728998;
14332900;122452417;3191980461;
14332900;3191980461;2161007729;
14332900;2161007729;3191978442;
14332900;3191978442;126617352;
14333264;138213191;4749945323;
14333264;4749945323;428217540;
14333264;428217540;138213192;
14333264;138213192;138210915;
14333276;138214591;1417595985;
14333276;1417595985;137981937;
14334228;414120971;4751327692;
14334228;4751327692;418012813;
14334358;25632466;4751728020;
14334358;4751728020;4751728921;
14334358;4751728921;1165604095;
14334358;1165604095;2053573404;
14334358;2053573404;2053571406;
14334358;2053571406;1788786297;
14334429;25632427;25632522;
14334429;25632522;513925553;
14334429;513925553;138252202;
23393871;4751729020;4751729023;
23393871;4751729023;4751729024;
23393871;4751729024;4751729019;
23393871;4751729019;4751729018;
23393871;4751729018;4751729017;
23393871;4751729017;4751729021;
23393871;4751729021;411842396;
23393871;411842396;4751729022;
23393871;4751729022;4751728994;
23393876;253283034;3570147018;
23393876;3570147018;253283047;
23786787;257736544;257736546;
23786787;257736546;257736547;
23786787;257736547;257736400;
23786787;257736400;257736401;
23786798;257736544;840460255;
23786798;840460255;257736645;
23786798;257736645;1561603365;
23786798;1561603365;257736647;
23786798;257736647;257736648;
23786798;257736648;257736649;
23786798;257736649;257736650;
23786798;257736650;257736651;
23786798;257736651;257736652;
23786798;257736652;1561603371;
23786798;1561603371;1270263243;
23786798;1270263243;1561603427;
23786798;1561603427;257736653;
25700630;129552045;280197437;
26119992;111467271;1296455444;
26119992;1296455444;3396198393;
26119992;3396198393;3391598640;
26119992;3391598640;478632189;
26119992;478632189;3391598669;
26119992;3391598669;1143316313;
26119992;1143316313;3375600900;
26119992;3375600900;3391599099;
26119992;3391599099;3092699104;
26119992;3092699104;3092563537;
26119992;3092563537;2620878745;
26119992;2620878745;2620878768;
26119992;2620878768;297880608;
26119992;297880608;3391599145;
26119992;3391599145;427067714;
26248552;287458423;430267067;
26248558;287458423;287458425;
26248558;287458425;4496173898;
26248558;4496173898;4496173895;
26248558;4496173895;4496173896;
26248558;4496173896;287458427;
26248558;287458427;4496173897;
26248558;4496173897;4496173889;
26248558;4496173889;430267072;
26248558;430267072;4496173388;
26248558;4496173388;431615501;
26248558;431615501;1187434185;
26248558;1187434185;3151242977;
26248558;3151242977;287458391;
26248559;287458431;4378186376;
26248559;4378186376;4378186209;
26248559;4378186209;4378186138;
26248559;4378186138;2156104173;
26248559;2156104173;4378185977;
26248559;4378185977;4378185958;
26248559;4378185958;287458429;
26248559;287458429;2156098702;
26248559;2156098702;4378185663;
26248559;4378185663;2156104175;
26248559;2156104175;4378185615;
26248559;4378185615;430006697;
26248559;430006697;287458442;
26248559;287458442;287458440;
26248559;287458440;3554953684;
26248559;3554953684;4210849144;
26248559;4210849144;4210849143;
26248559;4210849143;4202779474;
26248559;4202779474;412246600;
26248563;287458443;287458447;
26248564;411506246;444011315;
26248564;444011315;444004669;
26248564;444004669;4718388084;
26248564;4718388084;444004670;
26248564;444004670;444004671;
26248564;444004671;444004672;
26248564;444004672;444004676;
26248564;444004676;444004673;
26248564;444004673;444004674;
26248564;444004674;444011311;
26248564;444011311;287458452;
26248565;287458449;411834913;
26248565;411834913;416007714;
26248565;416007714;411834914;
26248567;287458447;2605287683;
26248567;2605287683;287458449;
26621084;291991212;3230631162;
26621084;3230631162;291991193;
27009797;296058430;296059591;
27009797;296059591;296059590;
27009797;296059590;3230631168;
27009797;3230631168;4004264458;
27009797;4004264458;291991212;
27009797;291991212;3230631169;
27009797;3230631169;296057070;
27009797;296057070;4605838358;
27009797;4605838358;297370586;
27009797;297370586;3230631171;
27009797;3230631171;296057078;
27009797;296057078;296057068;
27009797;296057068;1561621101;
27009797;1561621101;1561621113;
27009803;296057110;296057078;
27009951;296058425;4605838359;
27009951;4605838359;296057110;
27009951;296057110;3230631183;
27009951;3230631183;296058426;
27009951;296058426;3230631182;
27009951;3230631182;3230631179;
27009951;3230631179;1561621115;
27009951;1561621115;4004264453;
27009951;4004264453;3230631177;
27009951;3230631177;296058427;
27009951;296058427;3230631176;
27009951;3230631176;3230631175;
27009951;3230631175;296058428;
27009951;296058428;3230631173;
27009951;3230631173;4605847606;
27009951;4605847606;3230631172;
27009951;3230631172;4605847605;
27009951;4605847605;296058429;
27009951;296058429;296058430;
27009951;296058430;296058743;
27009967;296057070;3230631180;
27009967;3230631180;296058426;
27009984;296058885;2583954419;
27009984;2583954419;4479796423;
27009984;4479796423;296058742;
27009984;296058742;296058743;
27009984;296058743;4004264461;
27009984;4004264461;2596033750;
27009984;2596033750;885947915;
27009984;885947915;296058886;
27009984;296058886;2292597615;
27009984;2292597615;2292597583;
27009984;2292597583;3237191995;
27009984;3237191995;885947924;
27009984;885947924;296059595;
27009984;296059595;3241162403;
27009984;3241162403;296058746;
27009984;296058746;430023257;
27009984;430023257;280065295;
27009984;280065295;430023268;
27009984;430023268;1728072173;
27009984;1728072173;1670512000;
27009984;1670512000;1929265698;
27009984;1929265698;1942879413;
27009984;1942879413;1668824904;
27010020;1561621100;3230631174;
27010020;3230631174;296058427;
27010020;296058427;3230631178;
27010020;3230631178;3230631190;
27010020;3230631190;1670426619;
27010020;1670426619;1670426580;
27103792;4478069058;297369724;
27103792;297369724;4478069059;
27103792;4478069059;297369739;
27103792;297369739;4478069033;
27103792;4478069033;297369726;
27103792;297369726;432578823;
27103792;432578823;4393941395;
27103806;128560419;2485736716;
27103806;2485736716;297369929;
27103806;297369929;297369930;
27103806;297369930;4585887657;
27103806;4585887657;297369931;
27103806;297369931;4585887654;
27103806;4585887654;2485736721;
27103806;2485736721;297369932;
27103806;297369932;4585887646;
27103806;4585887646;4585887653;
27103806;4585887653;297369933;
27103806;297369933;431647237;
27103806;431647237;297369934;
27103806;297369934;3250683243;
27103806;3250683243;431647238;
27103806;431647238;2485736724;
27103848;297370462;297370463;
27103848;297370463;297370465;
27103848;297370465;296059590;
27103856;297370586;297370584;
27103856;297370584;3230631164;
27103856;3230631164;3230631163;
27103856;3230631163;3230631165;
27103856;3230631165;3230631166;
27103856;3230631166;3230631167;
27103856;3230631167;3230631170;
27103856;3230631170;3230631171;
27149264;297880023;297880024;
27149264;297880024;297880025;
27149264;297880025;297880026;
27149266;128560423;297880033;
27149266;297880033;297880050;
27149266;297880050;2169223431;
27149266;2169223431;2169223410;
27149266;2169223410;297880051;
27149266;297880051;297880041;
27149266;297880041;2169223450;
27149266;2169223450;297880042;
27149266;297880042;2169223443;
27149266;2169223443;3250683197;
27149272;1352647018;4751729008;
27149272;4751729008;4751729009;
27149272;4751729009;4751729011;
27149319;285945659;297880624;
27149319;297880624;297880622;
27149319;297880622;3391599150;
27149319;3391599150;297880620;
27149321;1143317563;1417694651;
27149321;1417694651;297880635;
27149321;297880635;4612022395;
27149321;4612022395;1417694650;
27149321;1417694650;4612022396;
27149321;4612022396;4612022397;
27149321;4612022397;475050311;
27291160;4473312167;4751793199;
27291160;4751793199;4751793198;
27291160;4751793198;4473312169;
27291160;4473312169;4751793197;
27291160;4751793197;299574281;
27291249;299594484;299610764;
27291249;299610764;1290710590;
27291249;1290710590;299610586;
27292798;1352663645;1352663666;
27292798;1352663666;1352663678;
27292798;1352663678;1290727908;
27292798;1290727908;299610634;
27292798;299610634;299610661;
27292798;299610661;299610576;
27292800;299610576;299610586;
27292809;299610766;299610764;
27292809;299610764;299610634;
27292811;299610661;4573702100;
27292811;4573702100;1290710590;
27292811;1290710590;299610718;
27292818;1290701032;299610766;
27292818;299610766;299610718;
27292818;299610718;299610763;
27292818;299610763;1290733867;
27292818;1290733867;408438890;
27292818;408438890;3897692278;
27292818;3897692278;3897692279;
27292818;3897692279;418198684;
27292818;418198684;1165604056;
27292818;1165604056;299610705;
27292822;299610700;773982493;
27292822;773982493;299611055;
27292822;299611055;3897692275;
27292822;3897692275;3897692274;
27292822;3897692274;299611362;
27292822;299611362;3897692272;
27292882;122452414;4708552372;
27292882;4708552372;299611722;
27292882;299611722;411842524;
27292882;411842524;1548540059;
27292882;1548540059;773982493;
27292882;773982493;1387283703;
27292882;1387283703;3897692280;
27292887;411842524;299610928;
27292887;299610928;299575943;
27292888;299611055;299610932;
27292888;299610932;1548540055;
27292888;1548540055;299611392;
27292888;299611392;299610949;
27292888;299610949;418717034;
27292888;418717034;299612350;
27292888;299612350;411502730;
27292888;411502730;2025523130;
27292888;2025523130;299612189;
27292888;299612189;122452412;
27292930;1352647054;4751793171;
27292930;4751793171;4473312690;
27292930;4473312690;4751793172;
27292930;4751793172;4473312691;
27292930;4473312691;4473312188;
27292930;4473312188;299611248;
27292930;299611248;299611257;
27292930;299611257;4473312187;
27292930;4473312187;299611387;
27292930;299611387;4473312186;
27292930;4473312186;299611250;
27292930;299611250;4473312185;
27292930;4473312185;299611262;
27292930;299611262;299611252;
27292930;299611252;4473312184;
27292930;4473312184;299611237;
27292930;299611237;4473312183;
27292930;4473312183;299611238;
27292930;299611238;4473312182;
27292930;4473312182;299611239;
27292930;299611239;299611634;
27292930;299611634;4473312181;
27292930;4473312181;299611240;
27292930;299611240;4473312180;
27292930;4473312180;299611241;
27292930;299611241;4473312179;
27292930;4473312179;4473312177;
27292930;4473312177;299611242;
27292930;299611242;4473312178;
27292930;4473312178;1352647015;
27292930;1352647015;4473312175;
27292930;4473312175;4751793189;
27292930;4751793189;1352646990;
27292930;1352646990;4751793188;
27292930;4751793188;4473312176;
27292930;4473312176;1352647028;
27292937;299611292;4473312172;
27292937;4473312172;1353874576;
27292937;1353874576;4473312173;
27292937;4473312173;4751793191;
27292937;4751793191;4751793190;
27292937;4751793190;1291503779;
27292953;122452409;299611381;
27292953;299611381;299612344;
27292953;299612344;4708552719;
27292953;4708552719;299611581;
27292953;299611581;4484836738;
27292953;4484836738;299611499;
27292953;299611499;299611503;
27292960;299611634;4708552722;
27292961;299612189;2025523127;
27292961;2025523127;4452315971;
27292961;4452315971;417011929;
27292961;417011929;299611381;
27292961;299611381;299611382;
27292961;299611382;299611383;
27292961;299611383;299611384;
27292961;299611384;299611385;
27292961;299611385;4708552713;
27292961;4708552713;299611386;
27292961;299611386;299611387;
27292963;299610949;299611401;
27292963;299611401;4708552689;
27292963;4708552689;2363578573;
27292963;2363578573;4708552694;
27292963;4708552694;2363578568;
27292963;2363578568;4708552704;
27292963;4708552704;299611503;
27292965;299611237;4708552723;
27292966;299611581;4708552725;
27292990;299611755;299611722;
27293091;299612344;4708552712;
27293091;4708552712;299612343;
27293091;299612343;299612465;
27293091;299612465;299612466;
27293091;299612466;299612349;
27293091;299612349;4573702094;
27293091;4573702094;299612350;
27293098;299612405;417011929;
27293098;417011929;299612349;
27293190;299613187;4708592809;
27293190;4708592809;299613395;
27293190;299613395;2678049794;
27293205;299613396;1108076393;
27293205;1108076393;299613431;
27293205;299613431;299613574;
27293217;299613395;299613396;
27293217;299613396;299613430;
27293217;299613430;409972857;
27293217;409972857;417153187;
27293224;299613574;1108076406;
27293224;1108076406;299613430;
27293235;299613573;417153179;
27293235;417153179;409973397;
27293235;409973397;299613476;
27293261;138196470;3570147022;
27293261;3570147022;2165540625;
27293272;299614078;299614041;
27293272;299614041;2202026263;
27293272;2202026263;4458099439;
27293272;4458099439;299614042;
27293276;427277889;4751481771;
27293276;4751481771;4751434470;
27293276;4751434470;427277892;
27293276;427277892;128655671;
27293293;4751729030;4751729031;
27293293;4751729031;4751729029;
27293293;4751729029;4751729032;
27293293;4751729032;4751729028;
27293293;4751729028;4751729027;
27293293;4751729027;4751729026;
27293293;4751729026;299614241;
27293293;299614241;4751729025;
27293293;4751729025;4751728991;
27293302;299614518;299614527;
27293302;299614527;513931856;
27293315;299614365;1108076389;
27293315;1108076389;299614426;
27293318;299614331;299614401;
27293318;299614401;1108076389;
